42.4318, -83.158
42.3581, -83.243
42.3754, -83.017
42.3985, -83.221
42.4297, -83.232
42.3519, -83.060
42.4298, -82.953
42.3685, -83.104
42.3208, -83.104
42.3794, -83.160
42.3946, -82.956
42.4056, -83.159
42.3872, -83.198
42.4398, -83.158
42.4329, -83.012
42.4206, -82.974
42.4078, -82.968
42.3975, -82.954
42.4044, -82.964
42.3281, -83.058
42.3709, -83.158
42.4079, -83.150
42.4294, -83.279
42.4245, -83.101
42.4139, -82.958
42.3327, -83.117
42.3442, -83.230
42.364, -83.0902
42.4019, -83.189
42.4088, -83.206
42.4086, -83.206
42.3771, -83.082
42.3771, -83.082
42.4443, -83.049
42.4013, -82.977
42.4137, -82.957
42.393, -83.2511
42.3946, -82.956
42.3928, -83.136
42.4401, -83.020
42.3795, -82.983
42.3023, -83.120
42.3484, -83.054
42.4256, -82.933
42.4374, -83.069
42.4166, -83.217
42.3943, -83.253
42.3787, -83.105
42.3518, -83.205
42.3716, -83.229
42.4458, -83.151
42.3971, -83.209
42.4055, -83.185
42.313, -83.1412
42.4062, -83.069
42.4081, -83.250
42.4127, -83.208
42.4112, -82.968
42.3566, -83.065
42.3932, -83.019
42.3158, -83.106
42.3734, -83.114
42.3859, -82.987
42.3894, -83.086
42.4445, -83.024
42.4089, -83.195
42.4181, -82.930
42.3616, -83.021
42.345, -83.0853
42.43, -83.2775
42.2696, -83.153
42.3831, -83.126
42.4132, -82.989
42.3571, -83.146
42.4133, -83.211
42.3916, -83.131
42.4305, -82.974
42.3312, -83.067
42.3777, -82.949
42.3446, -83.218
42.4198, -83.172
42.4381, -83.214
42.4332, -83.158
42.3745, -82.943
42.4227, -82.932
42.4144, -83.283
42.2983, -83.129
42.4195, -83.004
42.4268, -82.958
42.4303, -83.281
42.4244, -83.190
42.4359, -83.237
42.3768, -83.169
42.3732, -83.202
42.4058, -82.975
42.3404, -83.031
42.4224, -83.229
42.4427, -83.049
42.422, -83.2516
42.422, -83.2514
42.4288, -83.273
42.3471, -83.200
42.4083, -82.946
42.4009, -83.244
42.3598, -82.999
42.3698, -83.137
42.397, -83.1569
42.4034, -83.168
42.3962, -83.225
42.3529, -83.168
42.4149, -83.203
42.4102, -83.162
42.4102, -83.162
42.3471, -83.120
42.429, -83.1956
42.4056, -82.935
42.3751, -83.156
42.4236, -82.962
42.4312, -82.971
42.4075, -83.278
42.4329, -83.055
42.3472, -83.062
42.3339, -83.222
42.3277, -83.125
42.3171, -83.078
42.4227, -83.229
42.4181, -82.950
42.383, -83.0759
42.3638, -83.119
42.3792, -83.161
42.3614, -83.116
42.3721, -83.232
42.3227, -83.089
42.3941, -83.004
42.3723, -83.235
42.4026, -83.223
42.4349, -82.965
42.4348, -82.992
42.3525, -83.168
42.4105, -82.986
42.3838, -83.220
42.3557, -83.139
42.3559, -83.139
42.3868, -83.102
42.3581, -83.143
42.4061, -83.048
42.3613, -83.117
42.3485, -83.228
42.3179, -83.095
42.3085, -83.134
42.3511, -82.995
(42.3734, -82.990
42.3908, -82.996
42.3954, -82.934
42.4014, -83.201
42.2704, -83.160
42.3645, -83.218
42.4394, -83.083
42.3538, -83.067
42.4259, -83.281
42.4336, -83.143
42.4217, -83.003
42.4406, -83.186
42.4252, -83.107
42.3564, -83.124
42.3581, -83.205
42.373, -83.1608
42.3329, -83.042
42.406, -83.254
42.4298, -83.195
42.3917, -83.084
42.4107, -83.220
42.3991, -83.216
42.4196, -83.166
42.3399, -83.081
42.428, -83.1629
42.3433, -83.109
42.4155, -83.239
42.4156, -83.211
42.3507, -83.216
42.4352, -82.981
42.4443, -83.028
42.3942, -83.128
42.4406, -83.264
42.3471, -83.232
42.3402, -83.081
42.449, -82.9563
42.3541, -83.231
42.4167, -82.988
42.4205, -82.987
42.331, -83.1371
42.4157, -83.256
42.4452, -83.082
42.3783, -82.962
42.3551, -83.038
42.4314, -83.081
42.4065, -82.971
42.3016, -83.116
42.4216, -82.959
42.4327, -82.949
42.4359, -83.069
42.4345, -83.004
42.33, -83.1419
42.4319, -83.211
42.4152, -82.998
42.4411, -83.027
42.4204, -83.149
42.3706, -83.092
42.4166, -83.257
42.37, -82.959
42.376, -83.1451
42.3722, -83.042
42.414, -83.2041
42.4205, -82.953
42.4063, -82.927
42.351, -83.1918
42.3927, -83.198
42.3931, -83.193
42.3878, -82.993
42.4213, -83.143
42.4225, -82.948
42.3829, -83.264
42.4096, -83.144
42.449, -82.9563
42.4187, -83.004
42.4271, -82.951
42.3039, -83.125
42.3846, -83.082
42.4048, -83.022
42.3872, -82.948
42.395, -83.1186
42.4483, -83.013
42.4363, -82.959
42.436, -83.0714
42.4276, -83.167
42.3647, -83.242
42.4068, -82.924
42.4183, -82.959
42.4048, -83.209
42.4214, -83.143
42.4223, -82.948
42.4022, -82.943
42.335, -83.2169
42.4457, -82.971
42.3424, -83.206
42.443, -83.1436
42.3506, -83.083
42.3712, -83.091
42.417, -83.1764
42.3665, -83.011
42.4432, -83.148
42.3455, -83.212
42.3757, -83.191
42.3406, -83.201
42.3133, -83.105
42.3656, -83.203
42.3786, -83.106
42.365, -83.1959
42.4291, -83.107
42.4012, -83.023
42.3875, -83.205
42.3929, -83.135
42.2752, -83.152
42.3486, -83.242
42.4196, -83.108
42.3427, -83.235
42.4233, -83.089
42.4237, -83.089
42.3931, -83.005
42.414, -83.2161
42.4072, -83.206
42.3616, -83.108
42.3901, -82.972
42.4037, -83.225
42.3523, -83.070
42.3419, -83.089
42.4075, -83.244
42.3658, -83.184
42.4144, -83.258
42.3706, -83.095
42.4306, -83.067
42.3744, -82.979
42.3452, -83.107
42.4373, -82.992
42.3437, -83.035
42.3438, -83.035
42.3573, -83.177
42.3436, -83.034
42.4131, -83.212
42.4163, -82.951
42.4099, -82.939
42.4294, -83.150
42.4224, -82.991
42.4221, -83.197
42.3571, -83.142
42.3598, -83.191
42.3358, -83.087
42.2965, -83.110
42.4265, -82.979
42.3603, -83.143
42.4376, -83.252
42.324, -83.0809
42.3218, -83.091
42.394, -82.9382
42.3873, -83.199
42.3653, -82.953
42.3392, -83.107
42.4195, -83.11
42.3923, -82.970
42.3703, -83.026
42.4254, -83.191
42.4066, -83.029
42.43, -83.0909
42.3427, -83.077
42.4205, -83.167
42.408, -83.2107
42.4292, -83.108
42.3908, -83.229
42.4098, -83.049
42.4359, -82.97
42.359, -83.245
42.4114, -83.177
42.3505, -83.199
42.3923, -82.982
42.3046, -83.135
42.3947, -83.135
42.3628, -83.056
42.3625, -83.056
42.3441, -83.141
42.3875, -83.222
42.3484, -83.210
42.3952, -83.129
42.3385, -83.213
42.422, -83.1687
42.3531, -83.004
42.3835, -82.948
42.4303, -83.205
42.3162, -83.124
42.435, -82.9778
42.3761, -83.121
42.3628, -83.113
42.3721, -83.235
42.3776, -83.118
42.4395, -83.117
42.4478, -83.024
42.4004, -83.237
42.3788, -83.074
42.3613, -83.116
42.3702, -83.231
42.3904, -82.949
42.3772, -83.077
42.3757, -82.998
42.3767, -82.987
42.3619, -83.095
42.4317, -83.046
42.3819, -83.187
42.349, -83.2307
42.4466, -83.097
42.3837, -82.948
42.4003, -83.000
42.3868, -83.110
42.3517, -83.047
42.4347, -82.952
42.4046, -83.195
42.4309, -82.944
42.409, -82.9331
42.4015, -83.186
42.3955, -83.190
42.3407, -83.211
42.3602, -83.197
42.4263, -83.028
42.2673, -83.154
(42.4281, -83.181
42.4089, -83.167
42.4066, -83.168
42.4371, -83.008
42.4159, -82.941
42.4334, -83.202
42.3345, -83.143
42.32, -83.1006
42.4271, -83.088
42.4028, -82.919
42.4442, -82.996
42.4264, -83.213
42.3464, -83.223
42.4199, -83.030
42.4412, -83.220
42.4228, -83.080
42.386, -82.9839
42.4016, -82.939
42.3895, -83.135
42.3386, -83.029
42.4304, -83.259
42.4014, -83.183
42.3394, -83.228
42.4121, -83.134
42.4243, -83.176
42.3686, -83.102
42.4441, -83.027
42.3668, -83.076
42.4165, -82.936
42.4306, -83.191
42.3938, -83.123
42.3289, -83.147
42.3328, -83.036
42.3325, -83.036
42.4121, -83.185
42.4058, -82.993
42.437, -83.0187
42.3345, -83.044
42.3682, -83.011
42.4277, -83.170
42.3917, -83.127
42.3646, -83.120
42.3644, -83.120
42.303, -83.126
42.3918, -83.138
42.3712, -83.275
42.3829, -83.076
42.4264, -82.962
42.4326, -83.091
42.4008, -83.218
42.3511, -83.078
42.3911, -83.116
42.3737, -83.136
42.3322, -83.041
42.4148, -83.172
42.4005, -83.000
42.3593, -83.174
42.4108, -83.061
42.3921, -83.230
42.4319, -83.107
42.393, -83.2245
42.3456, -83.212
1
42.3578, -83.210
42.4093, -83.245
42.4321, -83.111
42.448, -82.961
42.4196, -82.933
42.4304, -83.216
42.336, -83.0878
42.3883, -83.209
42.4098, -83.209
42.3645, -83.217
42.3642, -83.228
42.3545, -83.061
42.4414, -83.159
42.3437, -83.230
42.3585, -83.165
42.3523, -83.103
42.36, -83.0679
42.4203, -82.933
42.3374, -83.127
42.4266, -83.220
42.4208, -83.226
42.4266, -82.953
42.4017, -82.937
42.3275, -83.139
42.3433, -83.258
42.3854, -83.138
42.4291, -82.957
42.443, -83.1364
42.4311, -83.143
42.4212, -83.232
42.4388, -83.044
42.3191, -83.098
42.4164, -83.17
42.3646, -83.190
42.4238, -83.261
42.3352, -83.079
42.3402, -83.024
42.3833, -83.193
42.4048, -82.997
42.4007, -83.223
42.3516, -83.064
42.4209, -82.988
42.385, -83.1435
42.4183, -83.168
42.3669, -83.089
42.3851, -83.005
42.4359, -83.068
42.3781, -82.982
42.3513, -83.117
42.4011, -82.921
42.4143, -83.063
42.3845, -83.020
42.4128, -83.226
42.4192, -83.160
42.3407, -83.210
42.4026, -83.111
42.4121, -83.170
42.3923, -82.970
42.4045, -83.022
42.4314, -83.210
42.3614, -82.937
42.4212, -82.944
42.4121, -83.258
42.4448, -83.076
42.428, -83.235
42.4169, -82.957
42.4115, -83.185
42.3846, -83.020
42.3617, -83.095
42.4348, -83.055
42.4497, -82.968
42.4181, -83.112
42.3414, -83.220
42.4181, -83.093
42.4404, -83.085
42.3986, -82.984
42.4332, -82.980
42.3766, -83.078
42.4353, -83.117
42.4305, -82.974
42.4307, -83.194
42.4155, -83.209
42.3887, -83.188
42.4328, -83.073
42.4422, -83.169
42.4407, -83.259
42.3598, -83.201
42.2576, -83.162
42.3988, -83.239
42.3451, -83.008
42.374, -83.007
42.4085, -83.274
42.3795, -83.143
42.375, -83.0953
42.4224, -83.191
42.4216, -82.943
42.4072, -82.989
42.4148, -83.172
42.3752, -83.159
42.4014, -83.170
42.4139, -82.980
42.4212, -83.266
42.4157, -82.938
42.367, -83.1438
42.3439, -83.203
42.3833, -83.104
42.4409, -83.070
42.4056, -83.209
42.3627, -83.175
42.4438, -82.960
42.3902, -83.215
42.4125, -83.134
42.4121, -83.256
42.346, -83.2346
42.3422, -83.078
42.4184, -83.011
42.3787, -82.981
42.3679, -83.222
42.36, -83.0902
42.4332, -82.960
42.4062, -83.194
42.4044, -83.135
42.449, -82.9762
42.4218, -83.170
42.3976, -82.958
42.3694, -83.089
42.411, -83.1866
42.3466, -83.203
42.2646, -83.166
42.4175, -82.946
42.3363, -83.227
42.4248, -82.994
42.3749, -83.078
42.4336, -83.037
42.3927, -83.135
42.4085, -83.137
42.3789, -83.014
42.4189, -83.144
42.3409, -83.040
42.3279, -83.058
42.4221, -83.004
42.3861, -83.236
42.3805, -83.158
42.3537, -83.119
42.359, -83.0278
42.3925, -82.966
42.3606, -83.001
42.3142, -83.121
42.4383, -83.043
42.3458, -83.060
42.362, -83.0651
42.3374, -83.027
42.3791, -83.010
42.4329, -83.152
42.3912, -83.202
42.3604, -83.152
42.3976, -82.943
42.4094, -82.944
42.3482, -83.141
42.3466, -83.198
42.4253, -82.962
42.4227, -83.069
42.3627, -83.002
42.4216, -83.258
42.4325, -83.068
42.4187, -83.063
42.4338, -83.037
42.4295, -82.939
42.3528, -83.128
42.4148, -83.172
42.4227, -83.191
42.4284, -83.278
42.369, -83.072
42.4177, -83.006
42.3145, -83.098
42.3965, -83.231
42.3717, -83.176
42.3533, -83.154
42.4189, -83.155
42.3922, -82.969
42.3519, -83.202
42.3409, -83.225
42.3051, -83.129
42.4294, -82.939
42.4392, -83.200
42.392, -82.9703
42.3082, -83.131
42.415, -83.1721
42.3844, -83.020
42.3092, -83.106
42.4241, -83.274
42.3702, -83.264
42.4198, -82.957
42.4043, -83.245
42.3459, -83.262
42.4421, -83.260
42.3457, -83.224
42.4433, -83.147
42.3725, -83.265
42.4215, -82.926
42.3855, -82.946
42.3399, -83.208
42.4441, -83.208
42.4112, -83.198
42.3502, -83.043
42.3372, -83.036
42.44, -83.0787
42.389, -82.9769
42.387, -83.2748
42.435, -82.9878
42.3261, -83.111
42.3438, -83.037
42.4174, -83.217
42.3696, -83.159
42.3843, -83.127
42.4158, -82.952
42.3438, -83.226
42.4302, -83.049
42.3947, -83.080
42.306, -83.1066
42.4189, -83.113
42.4188, -83.199
42.391, -83.1959
42.4076, -83.139
42.4195, -82.939
42.3834, -82.991
42.3666, -83.197
42.4196, -82.950
42.4198, -82.950
42.3528, -83.076
42.392, -82.9493
42.4419, -82.963
42.4304, -83.193
42.4353, -82.977
42.374, -83.1606
42.38, -83.1372
42.3991, -83.135
42.4069, -83.216
42.3894, -83.165
42.3726, -83.092
42.3458, -83.223
42.3679, -83.017
42.3969, -83.140
42.4361, -82.993
42.3932, -82.969
42.3332, -83.140
42.3737, -83.176
42.3965, -83.252
42.4365, -83.146
42.3984, -83.186
42.4357, -83.213
42.3274, -83.072
42.4328, -83.274
42.318, -83.1003
42.4082, -83.176
42.4442, -83.066
42.407, -83.1553
42.3614, -83.167
42.3181, -83.100
42.4234, -82.963
42.4004, -83.187
42.4314, -83.170
42.3971, -83.256
42.4239, -82.940
42.4435, -82.988
42.4302, -83.259
42.3958, -83.221
42.3906, -83.141
42.3661, -83.074
42.3538, -83.068
42.3623, -83.000
42.3108, -83.094
42.4165, -83.173
42.4315, -83.141
42.4231, -82.942
42.3928, -83.126
42.4302, -83.214
42.3766, -83.031
42.3577, -83.235
42.3619, -83.122
42.3623, -83.001
42.3826, -83.118
42.3605, -83.244
42.3555, -83.007
42.3729, -83.083
42.3674, -83.208
42.4176, -82.961
42.3896, -82.938
42.4486, -83.193
42.3323, -83.048
42.358, -83.0603
42.4074, -83.165
42.43, -83.1441
42.2762, -83.154
42.4239, -82.947
42.4398, -83.225
42.4053, -83.135
42.4396, -83.170
42.3837, -83.007
42.4027, -83.169
42.4166, -83.133
42.3948, -82.937
42.4301, -83.278
42.3726, -83.082
42.4295, -83.048
42.3489, -83.125
42.3721, -83.080
42.4386, -82.955
42.419, -82.9499
42.3558, -83.125
42.4226, -83.080
42.3906, -83.127
42.4084, -82.974
42.4033, -82.936
42.3909, -83.156
42.3089, -83.115
42.4468, -82.958
42.2669, -83.154
42.404, -82.9902
42.3354, -83.220
42.3711, -83.081
42.3761, -82.997
42.438, -83.0094
42.35, -83.2296
42.4384, -83.063
42.423, -83.1451
42.3722, -83.236
42.4288, -83.198
42.4293, -83.233
42.3361, -83.016
42.4046, -83.223
42.3519, -83.172
42.4288, -83.107
42.3976, -82.958
42.3581, -83.240
42.396, -83.2218
42.3538, -83.099
42.3722, -83.215
42.3544, -83.071
42.3958, -83.198
42.2656, -83.166
42.4399, -83.154
42.3504, -83.229
42.4159, -82.937
42.3097, -83.118
42.3368, -83.052
42.4489, -82.986
42.4393, -83.119
42.3915, -83.139
42.3746, -82.988
42.4211, -82.967
42.4119, -83.265
42.3528, -83.176
42.4263, -83.096
42.3802, -83.271
42.4011, -83.235
42.4168, -83.247
42.3637, -82.944
42.3453, -83.259
42.3399, -83.075
42.3402, -83.231
42.4246, -83.149
42.3677, -82.991
42.3607, -83.172
42.3912, -83.237
42.3627, -83.167
42.3866, -82.968
42.3589, -83.157
42.4124, -82.938
42.3828, -83.079
42.2658, -83.166
42.3389, -83.131
42.4243, -83.207
42.4245, -83.207
42.4239, -83.070
42.3927, -82.968
42.3074, -83.131
42.4004, -83.217
42.4498, -82.959
42.3799, -83.207
42.4339, -83.243
42.3923, -83.135
42.3882, -83.081
42.3607, -83.172
42.304, -83.1188
42.3325, -83.094
42.34, -83.083
42.368, -83.1312
42.3603, -83.174
42.411, -83.2483
42.4236, -82.939
42.4112, -83.164
42.3587, -82.982
42.4234, -83.208
42.4249, -83.260
42.4154, -82.945
42.4336, -83.005
42.3934, -83.260
42.4156, -83.041
42.3467, -83.210
42.376, -83.1568
42.3296, -83.077
42.4283, -83.024
42.3899, -83.126
42.3544, -83.053
42.3826, -83.157
42.4177, -83.086
42.4321, -83.107
42.4008, -83.218
42.3552, -82.999
42.3322, -83.065
42.3847, -82.990
42.3259, -83.091
42.3227, -83.096
42.3912, -83.112
42.4125, -83.178
42.3267, -83.115
42.37, -83.0948
42.4338, -83.024
42.3218, -83.088
42.3083, -83.117
42.3304, -83.152
42.4312, -83.053
42.3915, -83.236
42.3099, -83.130
42.4139, -83.166
42.3379, -83.228
42.4355, -83.184
42.4316, -82.994
42.4398, -83.031
42.3391, -83.029
42.3899, -83.154
42.3214, -83.070
42.4045, -82.952
42.4008, -83.218
42.405, -83.1794
42.377, -83.2098
42.4122, -83.179
42.3953, -82.935
42.4215, -83.258
42.4214, -83.258
42.4423, -83.139
42.4068, -83.238
42.3811, -83.168
42.3675, -83.084
42.4155, -83.280
42.339, -83.0821
42.3815, -83.168
42.384, -83.1646
42.2894, -83.106
42.405, -82.9438
42.4104, -83.180
42.441, -83.161
42.407, -82.9277
42.4172, -83.189
42.3728, -83.230
42.3967, -82.932
42.4214, -83.258
42.4402, -83.031
42.4275, -83.090
42.3996, -83.147
42.3431, -83.226
42.3625, -83.217
42.3415, -83.234
42.3832, -82.952
42.3566, -83.149
42.3372, -83.102
42.4079, -83.211
42.3938, -83.170
42.4264, -82.938
42.3852, -83.174
42.432, -82.9518
42.3454, -83.225
42.3524, -83.177
42.4329, -83.178
42.4013, -83.141
42.42, -83.2533
42.4201, -83.14
42.3621, -83.232
42.3588, -83.089
42.436, -83.245
42.4465, -83.069
42.4013, -83.197
42.356, -83.0666
42.3393, -83.021
42.4142, -83.023
42.3762, -83.016
42.3842, -83.071
42.4174, -82.937
42.3636, -83.090
42.3818, -83.084
42.4073, -83.278
42.4309, -83.231
42.4448, -83.200
42.4107, -83.220
42.3217, -83.100
42.3884, -83.107
42.331, -83.1274
42.4358, -83.052
42.4278, -83.054
999999.0001, 999
42.4212, -82.936
42.3967, -83.109
42.425, -82.9513
42.4022, -83.179
42.3991, -83.214
42.3714, -83.115
42.3836, -83.141
42.3359, -83.048
42.3773, -83.182
42.4282, -83.084
42.4321, -83.008
42.3445, -83.063
42.4137, -82.950
42.4139, -82.950
42.3593, -82.984
42.3705, -83.161
42.329, -83.1297
42.3666, -83.112
42.37, -83.0705
42.3831, -83.269
42.407, -82.9277
42.4198, -83.100
42.3506, -83.074
42.3854, -83.103
42.4207, -83.207
42.406, -83.1874
42.3839, -83.215
42.3773, -83.172
42.4071, -83.208
42.3378, -83.027
42.4287, -83.198
42.4088, -83.061
42.3559, -83.231
42.3095, -83.106
42.343, -83.0116
42.436, -83.2616
42.3955, -83.160
42.4434, -83.001
42.395, -83.1351
42.3883, -83.228
42.4372, -83.265
42.4113, -83.126
42.4034, -83.244
42.4007, -83.138
42.4006, -83.138
42.4178, -83.110
42.418, -82.9243
42.3446, -83.065
42.399, -82.9884
42.3488, -83.089
42.3883, -83.272
42.4088, -83.203
42.3611, -83.235
42.4457, -83.071
42.3938, -83.144
42.4074, -83.048
42.352, -83.1087
42.3486, -83.033
42.3902, -83.155
42.4448, -83.139
42.4342, -82.948
42.4114, -83.126
42.3905, -83.121
42.3511, -83.013
42.3431, -83.020
42.4231, -83.008
42.4152, -83.163
42.4243, -83.163
42.4318, -83.243
42.4045, -82.916
42.3521, -83.064
42.3951, -82.933
42.4296, -83.090
42.4356, -83.245
42.3519, -83.064
42.4143, -83.063
42.4074, -83.074
42.3765, -83.016
42.4391, -83.245
42.4121, -83.183
42.4159, -82.917
42.3406, -83.209
42.4179, -83.229
42.3155, -83.087
42.3965, -83.239
42.4303, -83.277
42.3167, -83.087
42.4416, -82.984
42.3546, -83.231
42.4347, -83.072
42.4305, -82.939
42.3858, -83.077
42.4465, -82.945
42.3907, -83.196
42.3504, -83.081
42.432, -83.1779
42.4086, -82.941
42.3498, -83.215
42.3415, -83.076
42.383, -83.0755
42.3895, -83.228
42.3523, -83.218
42.3966, -83.178
42.4024, -83.135
42.4393, -83.117
42.4213, -83.163
42.4062, -82.919
42.4167, -83.161
42.4409, -83.026
42.3712, -83.242
42.3574, -83.235
999998.9998, 999
42.4254, -83.068
42.4433, -83.239
42.4209, -82.965
42.4209, -82.965
42.4158, -83.203
42.4164, -83.257
42.4051, -83.238
42.4213, -82.936
42.3642, -83.166
42.3985, -82.959
42.3933, -83.016
42.3809, -83.173
42.4178, -83.176
42.374, -83.2212
42.386, -83.2305
42.3946, -83.205
42.4409, -82.978
42.3985, -83.239
42.336, -83.048
999998.9998, 999
42.3796, -83.083
42.3481, -83.225
42.3062, -83.111
42.3838, -83.253
42.4224, -83.173
42.4043, -82.927
42.4234, -82.945
42.4115, -83.055
42.4412, -83.154
42.3546, -83.145
42.3738, -83.155
42.4102, -83.059
42.3402, -83.223
42.4265, -83.001
42.3794, -83.261
42.4417, -82.974
42.364, -83.2264
42.415, -83.1975
42.408, -83.2177
42.4026, -82.976
42.3923, -83.200
42.3875, -83.008
42.3804, -83.099
42.3647, -83.236
42.3509, -83.064
42.3997, -83.195
42.4133, -82.953
42.399, -82.9391
42.3484, -83.232
42.3472, -83.218
42.3894, -83.005
42.4175, -83.152
42.4433, -83.246
42.4483, -83.024
42.3224, -83.100
42.3281, -83.058
42.4315, -82.959
999999.0, 999999
42.3728, -83.045
42.4033, -82.982
42.3924, -83.198
42.3957, -83.226
42.3764, -83.136
42.4082, -82.942
42.4065, -83.055
42.3055, -83.128
42.4301, -82.941
42.3089, -83.136
42.3616, -83.121
42.3712, -83.234
42.4129, -83.281
42.4441, -83.208
42.4177, -83.152
42.4298, -83.085
42.406, -82.9284
42.4076, -82.955
42.3586, -83.232
42.3616, -83.177
42.4368, -83.215
42.3417, -83.058
42.3384, -83.059
42.3078, -83.101
42.3774, -83.127
42.3553, -83.240
42.4328, -83.087
42.4308, -83.245
42.3748, -83.078
42.4262, -83.197
42.3407, -83.231
42.3455, -83.261
42.4151, -82.965
42.404, -83.1941
42.3459, -83.064
42.4128, -83.200
42.3543, -83.144
42.4409, -82.972
42.4279, -83.142
42.4013, -83.195
42.3649, -83.107
42.4288, -83.073
42.4206, -83.197
42.3918, -83.227
42.403, -82.9822
42.401, -82.9233
42.4363, -83.267
42.4119, -82.973
42.4218, -83.170
42.3333, -83.066
42.3563, -83.194
42.4273, -82.959
42.3603, -83.194
42.3904, -83.129
42.4452, -83.049
42.4312, -82.947
42.3683, -82.950
42.4457, -83.101
42.4266, -83.002
42.4148, -83.256
42.4092, -83.184
42.3947, -82.964
42.3417, -83.257
42.4193, -83.210
42.3997, -82.991
42.4162, -83.263
42.4413, -83.073
42.4257, -83.172
42.4283, -83.082
42.4224, -82.967
42.3543, -83.228
42.4125, -82.955
42.3778, -83.082
42.3615, -83.008
42.4386, -83.239
42.3514, -83.046
42.3952, -83.124
42.4421, -82.953
42.3249, -83.067
42.4299, -83.219
42.4424, -82.989
42.4298, -82.950
42.4199, -83.193
42.329, -83.1276
(42.4413, -83.200
42.4245, -83.133
42.4436, -83.170
42.4131, -82.992
42.4498, -82.959
42.4176, -82.935
42.4486, -82.968
42.372, -83.2395
42.4343, -83.243
42.3818, -83.109
42.3674, -83.229
42.3219, -83.090
42.3404, -83.223
42.4129, -82.977
42.4064, -82.947
42.3828, -83.216
42.4349, -83.056
42.4042, -82.959
42.3043, -83.133
42.3756, -83.193
42.3753, -83.008
42.3635, -83.176
42.3405, -83.084
42.3866, -83.085
42.4481, -82.946
42.4393, -83.016
42.3663, -83.221
42.4222, -83.212
42.3934, -82.948
42.4132, -82.977
42.4062, -83.149
42.4166, -82.957
42.3887, -83.097
42.4077, -83.121
42.4156, -82.925
